Book,Chapter,Verse,Asker,Asked,Link,Content
2SA,24,3,,,https://www.blueletterbible.org/esv/2SA/24/3,"Joab said to the king, “Now may Yahweh your God add to the people, however many they may be, one hundred times; and may the eyes of my lord the king see it. But why does my lord the king delight in this thing?”"
2SA,24,13,,,https://www.blueletterbible.org/esv/2SA/24/13,"So Gad came to David, and told him, saying, “Shall seven years of famine come to you in your land? Or will you flee three months before your foes while they pursue you? Or shall there be three days’ pestilence in your land? Now answer, and consider what answer I shall return to him who sent me.”"
2SA,24,17,,,https://www.blueletterbible.org/esv/2SA/24/17,"David spoke to Yahweh when he saw the angel who struck the people, and said, “Behold, I have sinned, and I have done perversely; but these sheep, what have they done? Please let your hand be against me, and against my father’s house.”"
2SA,24,21,,,https://www.blueletterbible.org/esv/2SA/24/21,"Araunah said, “Why has my lord the king come to his servant?” David said, “To buy your threshing floor, to build an altar to Yahweh, that the plague may be stopped from afflicting the people.”"
1KI,1,6,,,https://www.blueletterbible.org/esv/1KI/1/6,"His father had not displeased him at any time in saying, “Why have you done so?” and he was also a very handsome man; and he was born after Absalom."
1KI,1,11,,,https://www.blueletterbible.org/esv/1KI/1/11,"Then Nathan spoke to Bathsheba the mother of Solomon, saying, “Haven’t you heard that Adonijah the son of Haggith reigns, and David our lord doesn’t know it?"
1KI,1,13,,,https://www.blueletterbible.org/esv/1KI/1/13,"Go in to King David, and tell him, ‘Didn’t you, my lord the king, swear to your servant, saying, “Assuredly Solomon your son shall reign after me, and he shall sit on my throne?” Why then does Adonijah reign?’"
1KI,1,16,,,https://www.blueletterbible.org/esv/1KI/1/16,"Bathsheba bowed and showed respect to the king. The king said, “What would you like?”"
1KI,1,24,,,https://www.blueletterbible.org/esv/1KI/1/24,"Nathan said, “My lord, King, have you said, ‘Adonijah shall reign after me, and he shall sit on my throne?’"
1KI,1,27,,,https://www.blueletterbible.org/esv/1KI/1/27,"Was this thing done by my lord the king, and you haven’t shown to your servants who should sit on the throne of my lord the king after him?”"
1KI,1,41,,,https://www.blueletterbible.org/esv/1KI/1/41,"Adonijah and all the guests who were with him heard it as they had finished eating. When Joab heard the sound of the trumpet, he said, “Why is this noise of the city being in an uproar?”"
1KI,2,13,,,https://www.blueletterbible.org/esv/1KI/2/13,"Then Adonijah the son of Haggith came to Bathsheba the mother of Solomon. She said, “Do you come peaceably?” He said, “Peaceably."
1KI,2,22,,,https://www.blueletterbible.org/esv/1KI/2/22,"King Solomon answered his mother, “Why do you ask Abishag the Shunammite for Adonijah? Ask for him the kingdom also, for he is my elder brother; even for him, and for Abiathar the priest, and for Joab the son of Zeruiah.”"
1KI,2,42,,,https://www.blueletterbible.org/esv/1KI/2/42,"The king sent and called for Shimei, and said to him, “Didn’t I adjure you by Yahweh and warn you, saying, ‘Know for certain that on the day you go out and walk anywhere else, you shall surely die?’ You said to me, ‘The saying that I have heard is good.’"
1KI,2,43,,,https://www.blueletterbible.org/esv/1KI/2/43,Why then have you not kept the oath of Yahweh and the commandment that I have instructed you with?”
1KI,3,9,,,https://www.blueletterbible.org/esv/1KI/3/9,"Give your servant therefore an understanding heart to judge your people, that I may discern between good and evil; for who is able to judge this great people of yours?”"
1KI,8,27,,,https://www.blueletterbible.org/esv/1KI/8/27,"But will God in very deed dwell on the earth? Behold, heaven and the heaven of heavens can’t contain you; how much less this house that I have built!"
1KI,9,8,,,https://www.blueletterbible.org/esv/1KI/9/8,"Though this house is so high, yet everyone who passes by it will be astonished and hiss; and they will say, ‘Why has Yahweh done this to this land and to this house?’"
1KI,9,13,,,https://www.blueletterbible.org/esv/1KI/9/13,"He said, “What cities are these which you have given me, my brother?” He called them the land of Cabul to this day."
1KI,11,22,,,https://www.blueletterbible.org/esv/1KI/11/22,"Then Pharaoh said to him, “But what have you lacked with me, that behold, you seek to go to your own country?” He answered, “Nothing, however only let me depart.”"
1KI,11,41,,,https://www.blueletterbible.org/esv/1KI/11/41,"Now the rest of the acts of Solomon, and all that he did, and his wisdom, aren’t they written in the book of the acts of Solomon?"
1KI,12,6,,,https://www.blueletterbible.org/esv/1KI/12/6,"King Rehoboam took counsel with the old men who had stood before Solomon his father while he yet lived, saying, “What counsel do you give me to answer these people?”"
1KI,12,9,,,https://www.blueletterbible.org/esv/1KI/12/9,"He said to them, “What counsel do you give, that we may answer these people who have spoken to me, saying, ‘Make the yoke that your father put on us lighter?’ ”"
1KI,12,16,,,https://www.blueletterbible.org/esv/1KI/12/16,"When all Israel saw that the king didn’t listen to them, the people answered the king, saying, “What portion have we in David? We don’t have an inheritance in the son of Jesse. To your tents, Israel! Now see to your own house, David.” So Israel departed to their tents."
1KI,13,12,,,https://www.blueletterbible.org/esv/1KI/13/12,"Their father said to them, “Which way did he go?” Now his sons had seen which way the man of God went, who came from Judah."
1KI,13,14,,,https://www.blueletterbible.org/esv/1KI/13/14,"He went after the man of God, and found him sitting under an oak. He said to him, “Are you the man of God who came from Judah?” He said, “I am.”"
1KI,14,6,,,https://www.blueletterbible.org/esv/1KI/14/6,"So when Ahijah heard the sound of her feet as she came in at the door, he said, “Come in, Jeroboam’s wife! Why do you pretend to be another? For I am sent to you with heavy news."
1KI,14,14,,,https://www.blueletterbible.org/esv/1KI/14/14,Moreover Yahweh will raise up a king for himself over Israel who will cut off the house of Jeroboam. This is the day! What? Even now.
1KI,14,29,,,https://www.blueletterbible.org/esv/1KI/14/29,"Now the rest of the acts of Rehoboam, and all that he did, aren’t they written in the book of the chronicles of the kings of Judah?"
1KI,15,7,,,https://www.blueletterbible.org/esv/1KI/15/7,"The rest of the acts of Abijam, and all that he did, aren’t they written in the book of the chronicles of the kings of Judah? There was war between Abijam and Jeroboam."
1KI,15,23,,,https://www.blueletterbible.org/esv/1KI/15/23,"Now the rest of all the acts of Asa, and all his might, and all that he did, and the cities which he built, aren’t they written in the book of the chronicles of the kings of Judah? But in the time of his old age he was diseased in his feet."
1KI,15,31,,,https://www.blueletterbible.org/esv/1KI/15/31,"Now the rest of the acts of Nadab, and all that he did, aren’t they written in the book of the chronicles of the kings of Israel?"
1KI,16,5,,,https://www.blueletterbible.org/esv/1KI/16/5,"Now the rest of the acts of Baasha, and what he did, and his might, aren’t they written in the book of the chronicles of the kings of Israel?"
1KI,16,14,,,https://www.blueletterbible.org/esv/1KI/16/14,"Now the rest of the acts of Elah, and all that he did, aren’t they written in the book of the chronicles of the kings of Israel?"
1KI,16,20,,,https://www.blueletterbible.org/esv/1KI/16/20,"Now the rest of the acts of Zimri, and his treason that he committed, aren’t they written in the book of the chronicles of the kings of Israel?"
1KI,16,27,,,https://www.blueletterbible.org/esv/1KI/16/27,"Now the rest of the acts of Omri which he did, and his might that he showed, aren’t they written in the book of the chronicles of the kings of Israel?"
1KI,17,18,,,https://www.blueletterbible.org/esv/1KI/17/18,"She said to Elijah, “What have I to do with you, you man of God? You have come to me to bring my sin to memory, and to kill my son!”"
1KI,17,20,,,https://www.blueletterbible.org/esv/1KI/17/20,"He cried to Yahweh and said, “Yahweh my God, have you also brought evil on the widow with whom I am staying, by killing her son?”"
1KI,18,7,,,https://www.blueletterbible.org/esv/1KI/18/7,"As Obadiah was on the way, behold, Elijah met him. He recognized him, and fell on his face, and said, “Is it you, my lord Elijah?”"
1KI,18,9,,,https://www.blueletterbible.org/esv/1KI/18/9,"He said, “How have I sinned, that you would deliver your servant into the hand of Ahab, to kill me?"
1KI,18,13,,,https://www.blueletterbible.org/esv/1KI/18/13,"Wasn’t it told my lord what I did when Jezebel killed Yahweh’s prophets, how I hid one hundred men of Yahweh’s prophets with fifty to a cave, and fed them with bread and water?"
1KI,18,17,,,https://www.blueletterbible.org/esv/1KI/18/17,"When Ahab saw Elijah, Ahab said to him, “Is that you, you troubler of Israel?”"
1KI,18,21,,,https://www.blueletterbible.org/esv/1KI/18/21,"Elijah came near to all the people, and said, “How long will you waver between the two sides? If Yahweh is God, follow him; but if Baal, then follow him.” The people didn’t say a word."
1KI,19,9,,,https://www.blueletterbible.org/esv/1KI/19/9,"He came to a cave there, and camped there; and behold, Yahweh’s word came to him, and he said to him, “What are you doing here, Elijah?”"
1KI,19,13,,,https://www.blueletterbible.org/esv/1KI/19/13,"When Elijah heard it, he wrapped his face in his mantle, went out, and stood in the entrance of the cave. Behold, a voice came to him, and said, “What are you doing here, Elijah?”"
1KI,19,20,,,https://www.blueletterbible.org/esv/1KI/19/20,"Elisha left the oxen and ran after Elijah, and said, “Let me please kiss my father and my mother, and then I will follow you.” He said to him, “Go back again; for what have I done to you?”"
1KI,20,13,,,https://www.blueletterbible.org/esv/1KI/20/13,"Behold, a prophet came near to Ahab king of Israel, and said, “Yahweh says, ‘Have you seen all this great multitude? Behold, I will deliver it into your hand today. Then you will know that I am Yahweh.’ ”"
